[GENERAL]
DATE=August 08, 2025 at 12:20:03
CYME_VERSION=8.00
CYMDIST_REVISION=01
              
[SI]

[NODE]
FORMAT_NODE=NodeID,CoordX,CoordY
OH_4766,S,22 KV_400A,FU_1965,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
OH_4672,S,22 KV_400A,FU_2228,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_4971,L,22 KV_400A,FU_2216,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
OH_4666,S,22 KV_400A,FU_2122,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_5018,L,22 KV_400A,FU_2163,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_5238,L,22 KV_400A,FU_2236,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_5350,L,22 KV_400A,FU_2263,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_5126,L,22 KV_400A,FU_2159,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_4918,L,22 KV_400A,FU_2104,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_5158,L,22 KV_400A,FU_1849,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
OH_4692,S,22 KV_400A,FU_2235,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_5254,L,22 KV_400A,FU_1910,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
OH_4668,S,22 KV_400A,FU_1834,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_5032,L,22 KV_400A,FU_2237,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_5031,L,22 KV_400A,FU_2238,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_5098,L,22 KV_400A,FU_2204,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_5316,L,22 KV_400A,FU_1828,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_5256,L,22 KV_400A,FU_1962,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
OH_10475,S,22 KV_400A,FU_3966,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_10876,L,22 KV_400A,FU_3808,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_11252,L,22 KV_400A,FU_3871,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_11008,L,22 KV_400A,FU_4058,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
OH_10501,S,22 KV_400A,FU_4130,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_11062,L,22 KV_400A,FU_4123,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
OH_10497,S,22 KV_400A,FU_3977,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_10790,L,22 KV_400A,FU_3821,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_10816,L,22 KV_400A,FU_3918,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_11098,L,22 KV_400A,FU_3818,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_11094,L,22 KV_400A,FU_4077,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_10912,L,22 KV_400A,FU_3772,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_11128,L,22 KV_400A,FU_4064,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_10852,L,22 KV_400A,FU_3988,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_11026,L,22 KV_400A,FU_4216,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_11070,L,22 KV_400A,FU_3890,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
OH_10495,S,22 KV_400A,FU_4132,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
OH_10611,S,22 KV_400A,FU_4018,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_10854,L,22 KV_400A,FU_4059,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_11064,L,22 KV_400A,FU_3764,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_10784,L,22 KV_400A,FU_4035,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_10970,L,22 KV_400A,FU_4121,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_10966,L,22 KV_400A,FU_3973,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
OH_10492,S,22 KV_400A,FU_3897,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_11228,L,22 KV_400A,FU_4076,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_10930,L,22 KV_400A,FU_4109,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_11192,L,22 KV_400A,FU_4024,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
OH_11403,L,22 KV_400A,FU_3926,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_10920,L,22 KV_400A,FU_3774,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_10818,L,22 KV_400A,FU_4084,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_10762,L,22 KV_400A,FU_3840,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_11038,L,22 KV_400A,FU_4154,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_11018,L,22 KV_400A,FU_3854,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_11288,L,22 KV_400A,FU_3842,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_10778,L,22 KV_400A,FU_3817,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_11262,L,22 KV_400A,FU_3763,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
OH_10469,S,22 KV_400A,FU_3833,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_10918,L,22 KV_400A,FU_4108,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
OH_10476,S,22 KV_400A,FU_3835,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
OH_11463,L,22 KV_400A,FU_4040,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_11004,L,22 KV_400A,FU_3930,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_11208,L,22 KV_400A,FU_3827,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_10772,L,22 KV_400A,FU_4082,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_10950,L,22 KV_400A,FU_3953,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_10914,L,22 KV_400A,FU_4116,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
OH_10603,S,22 KV_400A,FU_3987,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
OH_10474,S,22 KV_400A,FU_4039,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_10850,L,22 KV_400A,FU_3916,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_10716,L,22 KV_400A,FU_3770,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_10994,L,22 KV_400A,FU_4124,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_10800,L,22 KV_400A,FU_4005,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_11186,L,22 KV_400A,FU_3803,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_10894,L,22 KV_400A,FU_4052,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_11102,L,22 KV_400A,FU_4147,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_10934,L,22 KV_400A,FU_4071,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_11194,L,22 KV_400A,FU_4211,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_10832,L,22 KV_400A,FU_4148,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_11284,L,22 KV_400A,FU_4073,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_11266,L,22 KV_400A,FU_4056,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_10938,L,22 KV_400A,FU_4091,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
OH_11507,L,22 KV_400A,FU_3836,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_11142,L,22 KV_400A,FU_4152,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_10962,L,22 KV_400A,FU_4203,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_11236,L,22 KV_400A,FU_4098,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_11076,L,22 KV_400A,FU_4078,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_11112,L,22 KV_400A,FU_3937,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_10892,L,22 KV_400A,FU_4037,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_10844,L,22 KV_400A,FU_3822,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_10940,L,22 KV_400A,FU_3839,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_10858,L,22 KV_400A,FU_4206,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_10758,L,22 KV_400A,FU_4145,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
OH_10385,S,22 KV_400A,FU_4131,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
OH_4717,S,22 KV_0A,FU_1847,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_10734,L,22 KV_0A,FU_3792,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
OH_4699,S,22 KV_0A,FU_1852,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_5072,L,22 KV_100A,FU_1941,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
OH_4699,S,22 KV_100A,FU_1852,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_5350,L,22 KV_100A,FU_2263,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_5254,L,22 KV_100A,FU_1910,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
OH_4672,S,22 KV_100A,FU_2228,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_5032,L,22 KV_100A,FU_2237,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
OH_4717,S,22 KV_100A,FU_1847,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_5254,L,22 KV_100A,FU_1910,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_4971,L,22 KV_100A,FU_2216,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_5155,L,22 KV_100A,FU_1949,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
OH_4766,S,22 KV_100A,FU_1965,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_5098,L,22 KV_100A,FU_2204,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_5098,L,22 KV_100A,FU_2204,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
OH_4766,S,22 KV_100A,FU_1965,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_4918,L,22 KV_100A,FU_2104,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_5316,L,22 KV_100A,FU_1828,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
OH_4717,S,22 KV_100A,FU_1847,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
OH_4699,S,22 KV_100A,FU_1852,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_5238,L,22 KV_100A,FU_2236,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_5256,L,22 KV_100A,FU_1962,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
OH_4699,S,22 KV_100A,FU_1852,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_4918,L,22 KV_100A,FU_2104,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_5048,L,22 KV_100A,FU_1876,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_4998,L,22 KV_100A,FU_2212,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_5155,L,22 KV_100A,FU_1949,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
OH_4668,S,22 KV_100A,FU_1834,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_5262,L,22 KV_100A,FU_2111,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
OH_4692,S,22 KV_100A,FU_2235,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_5158,L,22 KV_100A,FU_1849,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_5340,L,22 KV_100A,FU_2248,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_5088,L,22 KV_100A,FU_1837,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_4971,L,22 KV_100A,FU_2216,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
OH_4692,S,22 KV_100A,FU_2235,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_5126,L,22 KV_100A,FU_2159,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_5098,L,22 KV_100A,FU_2204,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_4998,L,22 KV_100A,FU_2212,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_5158,L,22 KV_100A,FU_1849,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_5262,L,22 KV_100A,FU_2111,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_5126,L,22 KV_100A,FU_2159,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_5155,L,22 KV_100A,FU_1949,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_5340,L,22 KV_100A,FU_2248,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
OH_4672,S,22 KV_100A,FU_2228,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_5238,L,22 KV_100A,FU_2236,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_5256,L,22 KV_100A,FU_1962,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
OH_4766,S,22 KV_100A,FU_1965,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_5238,L,22 KV_100A,FU_2236,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_5350,L,22 KV_100A,FU_2263,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_5262,L,22 KV_100A,FU_2111,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_4971,L,22 KV_100A,FU_2216,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_5340,L,22 KV_100A,FU_2248,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_5031,L,22 KV_100A,FU_2238,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_5088,L,22 KV_100A,FU_1837,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_5032,L,22 KV_100A,FU_2237,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_4998,L,22 KV_100A,FU_2212,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
OH_4668,S,22 KV_100A,FU_1834,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_5088,L,22 KV_100A,FU_1837,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
OH_4666,S,22 KV_100A,FU_2122,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_11236,L,22 KV_100A,FU_4098,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_10832,L,22 KV_100A,FU_4148,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_11208,L,22 KV_100A,FU_3827,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
OH_10476,S,22 KV_100A,FU_3835,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_11008,L,22 KV_100A,FU_4058,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
OH_10495,S,22 KV_100A,FU_4132,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_11064,L,22 KV_100A,FU_3764,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_11070,L,22 KV_100A,FU_3890,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_11098,L,22 KV_100A,FU_3818,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_11194,L,22 KV_100A,FU_4211,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_11064,L,22 KV_100A,FU_3764,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_10716,L,22 KV_100A,FU_3770,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_11236,L,22 KV_100A,FU_4098,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
OH_11507,L,22 KV_100A,FU_3836,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_10858,L,22 KV_100A,FU_4206,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_11262,L,22 KV_100A,FU_3763,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_10790,L,22 KV_100A,FU_3821,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_11228,L,22 KV_100A,FU_4076,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_11252,L,22 KV_100A,FU_3871,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_10970,L,22 KV_100A,FU_4121,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_10876,L,22 KV_100A,FU_3808,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
OH_11463,L,22 KV_100A,FU_4040,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_11076,L,22 KV_100A,FU_4078,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_11192,L,22 KV_100A,FU_4024,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
OH_10603,S,22 KV_100A,FU_3987,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_11102,L,22 KV_100A,FU_4147,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
OH_10495,S,22 KV_100A,FU_4132,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_10790,L,22 KV_100A,FU_3821,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_10844,L,22 KV_100A,FU_3822,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_11208,L,22 KV_100A,FU_3827,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_10876,L,22 KV_100A,FU_3808,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_5018,L,22 KV_100A,FU_2163,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_5072,L,22 KV_100A,FU_1941,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_5072,L,22 KV_100A,FU_1941,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
OH_4666,S,22 KV_100A,FU_2122,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_4918,L,22 KV_100A,FU_2104,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_5350,L,22 KV_100A,FU_2263,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_5254,L,22 KV_100A,FU_1910,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_5032,L,22 KV_100A,FU_2237,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
OH_4668,S,22 KV_100A,FU_1834,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_5158,L,22 KV_100A,FU_1849,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_5048,L,22 KV_100A,FU_1876,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
OH_4717,S,22 KV_100A,FU_1847,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_5031,L,22 KV_100A,FU_2238,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
OH_4672,S,22 KV_100A,FU_2228,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_5018,L,22 KV_100A,FU_2163,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_5031,L,22 KV_100A,FU_2238,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_5256,L,22 KV_100A,FU_1962,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_5048,L,22 KV_100A,FU_1876,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_5316,L,22 KV_100A,FU_1828,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
OH_4692,S,22 KV_100A,FU_2235,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_5126,L,22 KV_100A,FU_2159,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_5316,L,22 KV_100A,FU_1828,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_5018,L,22 KV_100A,FU_2163,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
OH_4666,S,22 KV_100A,FU_2122,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_10962,L,22 KV_100A,FU_4203,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_10850,L,22 KV_100A,FU_3916,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_10772,L,22 KV_100A,FU_4082,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_11070,L,22 KV_100A,FU_3890,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_10844,L,22 KV_100A,FU_3822,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
OH_10475,S,22 KV_100A,FU_3966,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_11228,L,22 KV_100A,FU_4076,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_10734,L,22 KV_100A,FU_3792,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_10850,L,22 KV_100A,FU_3916,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_10758,L,22 KV_100A,FU_4145,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
BB_10966,L,22 KV_100A,FU_3973,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
OH_10492,S,22 KV_100A,FU_3897,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1
